project_id;track_id;section_id;segment_id;point_id;section_duration;section_speed;section_warning;gnss_accuracy;section_weather;timestamp;lon_ontrack;lat_ontrack;lon_rtk;lat_rtk;tair_thermohygro;tair_tc1;tair_tc2;tair_anemo;rh_thermohygro;ws;wdir;sw_up;sw_down;sw_front;sw_back;sw_left;sw_right;lw_up;lw_down;lw_front;lw_back;lw_left;lw_right
;;4;6;163;;;;23;;2025-06-26 12:34:05.001711;3.8878366248361;43.6081948144794;3.8878998;43.6081658;31.4461738002594;30.8671875;30.8359375;37;38.4857709620813;2.7779976;83;58.9822353103441;2.90000544786518;58.8933733574597;41.3074399599361;26.0941276066455;56.0245959788079;477.8486789505;495.144233247363;496.788381839915;481.747991034728;495.500900241778;496.139022419708
;;4;6;164;;;;27;;2025-06-26 12:34:06.000083;3.88784439399325;43.6081942619807;3.8879045;43.6081652;31.4461738002594;30.8828125;30.859375;37;38.4857709620813;2.8808864;85;58.823713162388;3.39410631586389;61.6168018122675;39.7436725787726;27.0374863788469;50.5797410702397;478.802610123098;496.839111041034;496.8340272941;484.909740665474;497.382848560783;494.18472041477
;;4;6;165;;;;31;;2025-06-26 12:34:07.00003;3.88785216315039;43.6081937094821;3.8879187;43.6081647;31.424811169604;30.8984375;30.8984375;37;38.5277332722972;2.9323308;88;76.2204478049812;3.50497347175759;61.5869992479085;39.1523205223466;27.6769020172241;50.488284169231;480.976809322336;497.55883698806;496.759555325827;484.977449252631;499.768687114238;493.145837159287
;;4;6;166;;;;31;;2025-06-26 12:34:08.000226;3.88785993230754;43.6081931569834;3.8879187;43.6081647;31.424811169604;30.8984375;30.8984375;37;38.5277332722972;2.5207756;84;60.8909276593837;3.57481105027331;63.1511956037516;39.1232525257173;28.3453246766716;50.6019261600883;482.169465991019;498.936125674335;496.887038072117;486.807497510581;500.921562816546;494.195202685697
;;4;6;167;;;;31;;2025-06-26 12:34:09.000087;3.88786770146469;43.6081926044848;3.887925;43.608164;31.424811169604;30.90625;30.953125;37;38.5277332722972;2.1606648;84;61.3047989970206;4.42028223517921;65.9333526412669;38.5350797814226;28.4760664672931;51.3426365068718;483.035621594404;500.119880782301;498.025164920628;488.642751272788;501.888877827224;494.020573952766
;;4;6;168;;;;28;;2025-06-26 12:34:10.000001;3.88787547062183;43.6081920519861;3.8879317;43.6081637;31.424811169604;30.8828125;30.96875;37;38.5277332722972;1.800554;82;64.9610909177173;4.70617982222793;69.4211292172825;38.5727773395511;29.2403384137557;51.37116019382;483.924634359915;501.364693965657;499.192755135027;490.218545476818;503.144453324202;493.691288489262
;;4;6;169;;;;25;;2025-06-26 12:34:11.000044;3.88788323977898;43.6081914994874;3.887938;43.6081631;31.4301518272679;30.8984375;30.96875;37;38.6955825131609;1.5947764;71;63.7139072077164;5.92702799165583;76.53999764204;38.7299261963279;29.55899525392;52.2345676701746;484.203804190049;502.99490012257;500.585929434399;490.923932239658;504.393263857095;494.211327674175
;;4;6;170;;;;25;;2025-06-26 12:34:12.000049;3.88789100893613;43.6081909469888;3.8879451;43.6081628;31.4301518272679;30.9296875;31.015625;37;38.6955825131609;1.543332;64;63.6624946191901;6.96324306288279;76.3717008080126;38.8748119920268;30.1378745004981;54.0098276150021;484.058614141967;506.083560223027;503.303136678707;491.987733966827;505.55514997366;495.708992854106
;;4;6;171;;;;28;;2025-06-26 12:34:13.000111;3.88789877809327;43.6081903944901;3.8879523;43.6081621;31.4301518272679;30.9296875;31.0234375;37;38.6002136263066;1.28611;60;65.3102680814586;8.38443778567765;84.4582760284276;38.6495350181502;31.8623208835508;56.1192221783664;483.855798071686;509.982464106412;506.585727152548;493.175493961487;507.669853171594;497.336060849474
;;4;6;172;;;;33;;2025-06-26 12:34:14.000093;3.88790654725042;43.6081898419915;3.8879588;43.6081613;31.4301518272679;30.9296875;31.0546875;37;38.6002136263066;1.2346656;61;67.4087585698078;10.4992069601067;90.222880866871;38.8911627401307;34.4489904581297;58.7479289469634;483.168069085649;515.680677557258;510.918716548453;494.259511368972;510.541127203078;499.288763618902
;;4;6;173;;;;31;;2025-06-26 12:34:15.001716;3.88791431640757;43.6081892894928;3.8879724;43.6081595;31.4461738002594;30.953125;31.078125;37;38.4857709620813;1.2346656;58;70.6777423236063;23.6631540254538;110.979928669921;38.8475607451869;43.3306039965873;68.1802141881244;481.905471225426;524.254367000346;515.433227545566;495.16889372996;514.511169764946;501.98479195968
;;4;6;174;;;;31;;2025-06-26 12:34:16.000043;3.88792208556471;43.6081887369941;3.8879724;43.6081595;31.4461738002594;30.953125;31.078125;37;38.4857709620813;1.3375544;64;70.6777423236063;23.6631540254538;110.979928669921;38.8475607451869;43.3306039965873;68.1802141881244;480.061311061908;537.065968606009;519.058807499146;496.4184457418;519.412800851655;505.277974413153
;;4;6;175;;;;28;;2025-06-26 12:34:17.000036;3.88792985472186;43.6081881844955;3.8879793;43.6081597;31.4461738002594;30.9765625;31.0859375;37;38.43427176318;1.5947764;66;73.528141919153;41.8898890483247;126.295817112424;38.3116195573353;52.4972430464319;75.6312350787205;478.018234025453;553.578246830385;521.248926832757;497.834520532602;525.844703378876;509.104159328679
;;4;6;176;;;;30;;2025-06-26 12:34:18.00011;3.88793762387901;43.6081876319968;3.8879867;43.608159;31.4461738002594;30.96875;31.0390625;37;38.43427176318;1.6976652;64;85.8290321623125;76.8187174580953;140.358244759827;40.0375318571963;64.1946395867633;93.4354488176642;474.561689224224;574.783694793777;523.808026777836;500.48973280331;532.395457538667;516.485932881047
;;4;6;177;;;;32;;2025-06-26 12:34:19.005489;3.88794539303615;43.6081870794982;3.8879938;43.6081596;31.4354924849317;30.9765625;31.078125;37;38.3675135423819;2.1606648;68;632.68759878726;110.529316607632;356.335237304597;44.0502779543731;76.8459046895391;228.143767135592;472.865217299347;590.499013065993;526.609915191849;502.906240829825;537.808548759562;521.103079962097
;;4;6;178;;;;33;;2025-06-26 12:34:20.000109;3.8879531621933;43.6081865269995;3.8880006;43.60816;31.4354924849317;30.9765625;31.0859375;37;38.3675135423819;2.7779976;68;791.896104800237;132.397644865232;375.901497352302;65.3444022350791;87.4977872965082;368.952532404963;474.938964975782;599.944593941971;526.225644569603;508.304678159879;540.054815530204;525.787362581858
;;4;6;179;;;;35;;2025-06-26 12:34:21.000023;3.88796093135045;43.6081859745008;3.888008;43.608159;31.3874265659571;30.96875;31.21875;37;38.3427176317998;2.9323308;69;798.18300750053;142.652420300534;378.678833386759;77.1292039309983;93.912122477546;375.073806175447;473.603648979052;602.753019607211;525.914017666996;514.673465816993;540.933803350478;527.561422851968
;;4;6;180;;;;30;;2025-06-26 12:34:22.001551;3.88796870050759;43.6081854220022;3.8880149;43.6081582;31.3874265659571;31.0234375;31.4453125;37;38.3427176317998;3.086664;75;801.560386128472;150.185712598051;374.858845872741;86.9609996033906;97.5085726986614;384.957942838424;471.813352956556;602.303912756046;525.916151663509;519.530685706798;541.411635614289;527.949371737991
;;4;6;181;;;;28;;2025-06-26 12:34:23.000113;3.88797646966474;43.6081848695035;3.8880281;43.608157;31.4568551155871;31.0546875;31.4921875;37;38.3503471427481;2.829442;80;806.858881814347;155.132395581293;379.26831057886;91.6227795628046;101.680118641867;381.989215611126;470.024175319379;600.088986551306;525.092875234127;522.005961951163;541.013753036051;527.730876117167
;;4;6;182;;;;28;;2025-06-26 12:34:24.000111;3.88798423882189;43.6081843170048;3.8880281;43.608157;31.4568551155871;31.109375;31.484375;37;38.3503471427481;2.7265532;77;807.332734505264;158.027163210769;376.294189965032;96.1183269164952;103.927952579016;386.414461900528;467.956174644494;597.965153878843;523.806644109679;523.693291671088;540.603390158046;526.849107461371
;;4;6;183;;;;25;;2025-06-26 12:34:25.000028;3.88799200797903;43.6081837645062;3.8880361;43.6081566;31.4354924849317;31.21875;31.484375;37;38.2912184328985;2.6236644;81;809.695142948049;157.286011908771;361.80926714054;102.543262546451;104.415606846286;399.97181558273;465.891791068883;596.036648484226;523.155922135494;524.700754040161;540.57424133878;525.192774759946
;;4;6;184;;;;28;;2025-06-26 12:34:26.000068;3.88799977713618;43.6081832120075;3.8880432;43.6081565;31.4354924849317;31.234375;31.4921875;37;38.2912184328985;2.6751088;71;813.885697351181;157.536554221696;359.340913574805;105.411002088905;105.787344668787;394.622945144528;464.16730899311;593.512279153445;521.726628101837;525.149633452602;539.715502538301;524.372084411565
;;4;6;185;;;;29;;2025-06-26 12:34:27.00008;3.88800754629333;43.6081826595089;3.8880498;43.6081563;31.4568551155871;31.28125;31.625;37;38.3045700770581;2.6236644;67;811.68052574164;155.519994142055;359.588099549782;106.223089244734;106.236322907963;396.4837761502;462.684288761559;589.572700957376;518.831185855322;524.871471937711;539.401248595586;522.187631035328
;;4;6;186;;;;30;;2025-06-26 12:34:28.000116;3.88801531545047;43.6081821070102;3.8880566;43.6081562;31.4568551155871;31.3125;31.5546875;37;38.3045700770581;2.829442;65;813.263605030013;144.23162254472;350.890133487002;107.44258254082;105.592282961879;382.606323314467;461.390231526697;582.860425365066;516.095442795454;524.662951292798;538.196814850945;516.436510301986
;;4;6;187;;;;29;;2025-06-26 12:34:29.000043;3.88802308460762;43.6081815545115;3.888063;43.6081558;31.4675364309148;31.375;31.5703125;37;38.2683299000534;2.6751088;71;814.266150506276;148.226768520685;343.796246623545;109.55500835836;104.285705838884;391.215949203485;460.023359099356;577.735795008095;513.078048882725;523.239476164116;536.659786554606;517.65109308429
;;4;6;188;;;;29;;2025-06-26 12:34:30.000075;3.88803085376476;43.6081810020129;3.8880697;43.6081554;31.4675364309148;31.4140625;31.625;37;38.2683299000534;2.57222;68;813.135930435172;140.262665660699;342.129494384467;111.308171905061;101.783955369467;385.293435727767;458.998216732414;567.556716280539;509.885468873258;523.777788635527;534.066215663458;515.330908703724
;;4;6;189;;;;27;;2025-06-26 12:34:31.0001;3.88803862292191;43.6081804495142;3.8880834;43.6081545;31.4888990615702;31.4140625;31.640625;37;38.2835889219501;2.6236644;67;812.187368176862;129.28507128776;337.677078923831;111.256848723513;98.4317526735965;378.598518919768;458.412135334621;555.469638837214;507.597262641516;522.594378459607;531.181248405604;512.954328443726
;;4;6;190;;;;27;;2025-06-26 12:34:32.000095;3.88804639207906;43.6081798970156;3.8880834;43.6081545;31.4888990615702;31.4140625;31.640625;37;38.2835889219501;2.8808864;69;813.389565871902;120.073494681537;324.176517269196;109.521398487258;95.1342008869888;369.829975346324;457.933123644406;543.688186136344;504.151884868991;520.145956752356;527.731644574328;509.759481856234
;;4;6;191;;;;23;;2025-06-26 12:34:33.000157;3.8880541612362;43.6081793445169;3.8880966;43.6081535;31.4835584039063;31.4453125;31.625;37;38.1443503471427;3.0352196;69;795.413582731912;97.6015078546414;354.855627638772;103.011983992098;91.2687000356555;362.165253182084;457.688543421845;529.95070676918;501.662179165457;519.406313266564;524.861107805183;506.181789369447
;;4;6;192;;;;23;;2025-06-26 12:34:34.000096;3.88806193039335;43.6081787920182;3.8880966;43.6081535;31.4835584039063;31.4609375;31.734375;37;38.1443503471427;3.1381084;65;790.206344390672;64.3156084794531;232.672564407893;101.784769509407;85.3088081847201;362.976140853899;457.665783914177;517.088692845729;502.584930950762;515.860382971579;522.291725444851;501.557835213977
;;4;6;193;;;;23;;2025-06-26 12:34:35.000031;3.8880696995505;43.6081782395196;3.888104;43.6081534;31.4888990615702;31.4453125;31.75;37;38.0299076829175;3.086664;64;200.913540949052;43.548531538073;171.62727059451;91.2857724768844;78.5396624850824;111.643974500176;453.955575474371;509.011506399712;501.546878938487;511.925679847515;518.550354901956;497.250494328483
;;4;6;194;;;;27;;2025-06-26 12:34:36.00001;3.88807746870764;43.6081776870209;3.8881108;43.608153;31.4888990615702;31.484375;31.640625;37;38.0299076829175;3.0352196;56;99.1770254584581;31.0401847410422;84.6888076292047;80.8494533120934;73.1317448177033;83.8741278498325;452.350529526751;505.43820587616;502.648440419885;507.17799653881;517.691633690975;494.283717817362
;;4;6;195;;;;23;;2025-06-26 12:34:37.000062;3.88808523786479;43.6081771345223;3.8881186;43.6081528;31.4515144579233;31.484375;31.546875;37;38.039444571603;2.9323308;47;89.3002387643145;23.7940994851708;85.9405153322834;71.9846227150706;69.2506894768106;77.436829738239;453.741909506184;504.815722799664;504.516481976833;503.310398519869;516.463487208876;493.618685775687
;;4;6;196;;;;23;;2025-06-26 12:34:38.00007;3.88809300702194;43.6081765820236;3.8881266;43.6081527;31.4515144579233;31.484375;31.53125;37;38.039444571603;3.086664;58;85.1024009111406;22.0730396596241;89.0364758415789;66.8550296849048;68.2522594037365;73.7541048233634;455.966765266716;506.090273492391;505.663164377028;500.471227150219;516.722447384514;493.516089190175
;;4;6;197;;;;23;;2025-06-26 12:34:39.000057;3.88810077617908;43.6081760295249;3.8881403;43.6081523;31.4194705119402;31.3046875;31.3359375;37;38.0585183489738;3.5496636;64;82.7639850096685;21.4510487259684;92.6281231198458;63.5608081294069;68.6280895028221;72.0856955153579;459.236664947586;508.636119858078;506.849918689475;498.718915893051;518.409453797621;494.19771840359
;;4;6;198;;;;23;;2025-06-26 12:34:40.000205;3.88810854533623;43.6081754770263;3.8881403;43.6081523;31.4194705119402;31.3046875;31.3359375;37;38.0585183489738;3.5496636;65;82.3659658868272;25.0930784455631;99.8920599093509;60.9487761198015;70.7468632157878;72.0535497729242;461.611853904626;513.157639490528;509.272853753959;497.517712565042;521.48980421864;495.422574367825
;;4;6;199;;;;23;;2025-06-26 12:34:41.000112;3.88811631449338;43.6081749245276;3.8881478;43.608152;31.4194705119402;31.2421875;31.3046875;37;38.0966659037156;3.4467748;69;84.2013952972168;32.2566680618129;108.30690161072;58.9544390385674;75.807537413542;72.9251068741211;464.08885399679;520.573491572263;512.020046534714;497.303033498131;525.36653090728;497.164940589596
;;4;6;200;;;;27;;2025-06-26 12:34:42.000008;3.88812408365052;43.608174372029;3.8881554;43.6081517;31.4194705119402;31.234375;31.2890625;37;38.0966659037156;3.086664;75;248.73067578443;44.5502643049078;278.546599870515;58.4148643511372;82.395914721002;137.869014485957;466.206596453857;530.434793388853;514.136403075604;497.998903810799;530.674721568084;499.404529322168
;;4;6;201;;;;23;;2025-06-26 12:34:43.000086;3.88813185280767;43.6081738195303;3.8881631;43.6081518;31.4194705119402;31.2109375;31.3046875;37;38.193942168307;2.9837752;75;198.086277018342;63.8062306411541;300.014964761134;60.0517559113212;90.8693280064259;261.688981257556;467.111278466679;542.596273203465;515.018095972235;499.456953791185;535.537282821258;502.338689538441
;;4;6;202;;;;21;;2025-06-26 12:34:44.000097;3.88813962196482;43.6081732670316;3.8881703;43.6081514;31.4194705119402;31.1953125;31.2890625;37;38.193942168307;2.9837752;73;779.807291484748;82.3035862807734;382.86434058718;66.1042578344652;97.1949605578137;357.768983336566;470.51425581095;554.844132050435;517.134759251959;501.460257364812;538.735474916104;506.766753308777
;;4;6;203;;;;22;;2025-06-26 12:34:45.000318;3.88814739112196;43.608172714533;3.888177;43.608151;31.4194705119402;31.171875;31.3125;37;38.1824979018845;3.1895528;70;783.157678503713;100.531630758242;390.962749178737;75.7402987170575;101.891575621554;356.912367214247;470.573377430617;564.096121167359;515.904115806975;504.017376270231;540.854158785843;510.287150642819
;;4;6;204;;;;21;;2025-06-26 12:34:46.001535;3.88815516027911;43.6081721620343;3.8881834;43.6081508;31.4194705119402;31.2109375;31.3359375;37;38.1824979018845;3.2924416;67;787.735969511982;117.979676780662;386.442401402283;81.6633572177121;103.878346369069;374.585734198777;469.212898875504;571.166911165763;513.263192033851;506.089192886828;541.151511553093;513.013656478871
;;4;6;205;;;;19;;2025-06-26 12:34:47.000065;3.88816292943626;43.6081716095357;3.888198;43.6081503;31.4461738002594;31.2890625;31.4453125;37;38.1004806591897;3.3953304;71;790.929119697704;127.332237998514;377.843485038696;89.1887890325533;105.22233834533;386.065386303113;466.947040659991;571.785200491805;510.507374064846;509.497548796695;541.5520662183;513.461631276817
;;4;6;206;;;;19;;2025-06-26 12:34:48.000049;3.8881706985934;43.608171057037;3.888198;43.6081503;31.4461738002594;31.328125;31.46875;37;38.1004806591897;3.4982192;72;793.987740276783;132.037108366145;373.97134303705;95.050532227818;106.244310348548;383.540360872789;465.123428172715;565.39352989039;506.794363587265;512.678309110512;539.841397745696;512.389577666967
;;4;6;207;;;;20;;2025-06-26 12:34:49.000091;3.88817846775055;43.6081705045383;3.8882051;43.60815;31.4301518272679;31.421875;31.6015625;37;38.1958495460441;3.601108;67;789.939427368573;131.62113828911;372.496554374284;98.3402119088426;106.961078043113;381.820337274115;463.265506757616;554.852587953756;503.023805748231;514.718256990102;538.005967714264;509.290061296032
;;4;6;208;;;;20;;2025-06-26 12:34:50.00001;3.8881862369077;43.6081699520397;3.8882113;43.6081498;31.4301518272679;31.4375;31.578125;37;38.1958495460441;3.343886;62;790.313453950102;123.606839669566;358.686571977922;100.77829012612;105.027276638422;377.847395163464;461.809974921106;543.968528566478;501.094950888067;514.895948887541;535.101321190104;506.217722900914
;;4;6;209;;;;22;;2025-06-26 12:34:51.001546;3.88819400606484;43.608169399541;3.8882186;43.6081495;31.4675364309148;31.4609375;31.6484375;37;38.1882200350958;3.2924416;61;791.081215272095;101.29722521272;345.075127252952;103.598339986603;101.177330276648;359.283455286438;460.472853641249;529.75356139545;498.984644347619;513.975913906682;531.161687893372;502.571792176835
;;4;6;210;;;;20;;2025-06-26 12:34:52.000075;3.88820177522199;43.6081688470424;3.8882252;43.6081491;31.4675364309148;31.46875;31.6484375;37;38.1882200350958;2.829442;60;788.02944970482;74.6602997970938;343.23876336083;103.279954586024;99.462132509009;347.701480114636;459.507564287471;518.11112140753;499.093172908189;512.019119756545;528.517441770385;499.650522734397
;;4;6;211;;;;20;;2025-06-26 12:34:53.000124;3.88820954437914;43.6081682945437;3.8882319;43.6081486;31.4675364309148;31.515625;31.640625;37;38.2339971007858;2.7779976;59;103.284034405236;50.3184118054404;89.5190144203919;99.0805374479934;93.3904164898892;103.791358207626;455.581546164947;509.301719943741;497.806496135667;508.676878023153;525.955427719897;496.172506766798
;;4;6;212;;;;20;;2025-06-26 12:34:54.000064;3.88821731353628;43.608167742045;3.8882392;43.6081485;31.4675364309148;31.546875;31.59375;37;38.2339971007858;2.7779976;63;116.286278043542;33.3339127104178;85.0157592911433;85.2005690575324;86.6490166364928;80.5237265257509;452.114993875814;504.011468866768;497.787127715709;504.210314019413;523.079396720797;494.124574174111
;;4;6;213;;;;21;;2025-06-26 12:34:55.000011;3.88822508269343;43.6081671895464;3.8882546;43.6081476;31.4621957732509;31.4921875;31.578125;37;38.2282749675746;2.314998;60;136.129395023512;24.503387391971;110.025808337427;76.5932627431467;82.3105752242297;74.4241850881797;451.565338491727;501.857160648845;498.798647401013;500.013918984795;521.350517131487;492.619363623496
;;4;6;214;;;;21;;2025-06-26 12:34:56.000045;3.88823285185058;43.6081666370477;3.8882546;43.6081476;31.4621957732509;31.4921875;31.515625;37;38.2282749675746;1.9548872;58;91.4642803030348;21.4025989058732;85.2265686066828;71.8488206683184;79.6246932297579;69.2840355973286;450.962845005157;501.736404750278;499.567898063508;497.768518217488;520.635349020249;492.248896096444
;;4;6;215;;;;14;;2025-06-26 12:34:57.000086;3.88824062100772;43.6081660845491;3.8882657;43.6081494;31.4354924849317;31.484375;31.46875;37;38.1958495460441;1.9034428;60;82.955496901929;19.5143653767544;86.0443860345347;68.1721732821671;78.104557169027;65.2685343347233;451.493388044733;502.568603205271;500.473194442007;495.628765936196;520.637791951661;492.556892455216
;;4;6;216;;;;14;;2025-06-26 12:34:58.001533;3.88824839016487;43.6081655320504;3.8882731;43.6081489;31.4354924849317;31.4453125;31.390625;37;38.1958495460441;1.9034428;60;79.8107602370692;19.3917131294862;90.5423818877199;64.9392670320591;78.2962557430572;63.4837664942463;452.665175796696;505.103184188625;502.192348354613;493.869408576234;521.670737404349;492.839207097062
;;4;6;217;;;;15;;2025-06-26 12:34:59.00002;3.88825615932202;43.6081649795517;3.8882804;43.6081486;31.4354924849317;31.390625;31.3515625;37;38.1748683909361;1.6976652;52;77.9886124120489;21.2371711417641;94.9956738943665;62.4049010759474;80.6147154706377;63.4688255153686;454.247457998287;508.647227016884;503.58420701691;492.947063574931;523.35351185666;493.841770058444
;;4;6;218;;;;16;;2025-06-26 12:35:00.000003;3.88826392847916;43.6081644270531;3.888288;43.6081483;31.4354924849317;31.3984375;31.359375;37;38.1748683909361;1.5947764;53;77.3660916526427;26.2375417634895;100.694537782018;60.2747619479611;85.322260716231;63.0685883842216;456.630701970808;513.929039917976;505.594292543165;492.565011310546;526.218197092836;495.231826844602
;;4;6;219;;;;16;;2025-06-26 12:35:01.000023;3.88827169763631;43.6081638745544;3.8882956;43.6081482;31.424811169604;31.3984375;31.3359375;37;38.1233691920348;1.4918876;54;78.8801923847428;35.9680988750576;106.9272181901;58.8767729850737;92.5849461656745;64.1126458779151;458.117018547843;521.032798085871;506.444836683981;492.977435378056;530.162247828898;496.633785291431
;;4;6;220;;;;16;;2025-06-26 12:35:02.000044;3.88827946679346;43.6081633220558;3.8883032;43.6081477;31.424811169604;31.3984375;31.328125;37;38.1233691920348;1.4918876;54;178.475802001453;47.4576899954903;113.142367677971;59.5030974749443;101.108806444264;88.1653580862711;458.73849192632;527.911809776137;507.837499529905;494.521499085585;533.876529272582;498.277763578614
;;4;6;221;;;;16;;2025-06-26 12:35:03.000117;3.8882872359506;43.6081627695571;3.8883172;43.6081473;31.4034485389487;31.3984375;31.328125;37;38.1100175478752;1.4918876;58;108.81560049243;55.7993522643271;118.189519606771;66.596597027373;107.630341485779;72.6167794009184;461.461269476534;534.775388113936;510.529121085919;496.463417956929;536.161095719312;499.947431187864
;;4;6;222;;;;16;;2025-06-26 12:35:04.001673;3.88829500510775;43.6081622170584;3.8883172;43.6081473;31.4034485389487;31.359375;31.2890625;37;38.1100175478752;1.7491096;57;113.008297086751;65.7363667173823;260.662431617073;69.1323255458266;111.584544966763;74.6718431320003;458.497099324653;543.373057481103;512.475064862673;498.24467692083;537.981218001925;501.644924015799
;;4;6;223;;;;18;;2025-06-26 12:35:05.000036;3.8883027742649;43.6081616645598;3.8883237;43.6081469;31.3714045929656;31.390625;31.21875;37;38.0928511482414;2.314998;67;760.476158198852;106.504489660798;196.536955122585;75.2229792145466;118.023683252774;137.803364730282;456.566692558092;553.793292030038;513.167250942659;499.755024322917;538.714741486237;503.979148571286
;;4;6;224;;;;17;;2025-06-26 12:35:06.001547;3.88831054342204;43.6081611120611;3.8883305;43.6081464;31.3714045929656;31.390625;31.21875;37;38.0928511482414;2.57222;64;760.476158198852;106.504489660798;196.536955122585;75.2229792145466;118.023683252774;137.803364730282;458.554009998545;564.57774365008;513.851519631322;501.810082131236;539.307372004178;506.440438126761
;;4;6;225;;;;18;;2025-06-26 12:35:07.000125;3.88831831257919;43.6081605595624;3.8883375;43.6081461;31.3553826199741;31.3359375;31.1953125;37;37.9765011062791;2.6751088;64;780.674022039654;124.021500292003;375.894484984217;85.7251555592007;118.937614612295;367.627765611144;457.203829827355;571.885435439606;514.778143300248;503.933275654521;539.616310183336;508.752205545865
;;4;6;226;;;;18;;2025-06-26 12:35:08.000046;3.88832608173634;43.6081600070638;3.8883441;43.6081461;31.3553826199741;31.328125;31.2109375;37;37.9765011062791;2.9323308;64;783.323912539949;127.768286379371;379.089933465711;94.7003537059252;119.455537075464;366.126423612407;457.055921349853;573.715979393755;514.577787723505;507.194048674684;539.657764275043;508.618320880072
;;4;6;227;;;;16;;2025-06-26 12:35:09.000014;3.88833385089348;43.6081594545651;3.8883505;43.6081458;31.3820859082933;31.375;31.2421875;37;37.930724040589;2.9323308;64;785.006389499472;119.936874918565;380.12995530724;99.9802827811578;119.754015118362;356.31155876059;455.742949319389;572.037427054405;514.870590444922;509.676604743044;539.817105100989;507.443456685093
;;4;6;228;;;;16;;2025-06-26 12:35:10.000011;3.88834162005063;43.6081589020665;3.8883573;43.6081451;31.3820859082933;31.375;31.265625;37;37.930724040589;2.9837752;63;787.525177899024;108.190630697087;377.533626023963;102.91297112858;118.959474976;346.839430909089;454.092725683602;571.178901858851;515.942714878371;511.270143079305;539.737647236539;505.443143611205
;;4;6;229;;;;14;;2025-06-26 12:35:11.0017;3.88834938920777;43.6081583495678;3.8883717;43.608144;31.3553826199741;31.4453125;31.4375;37;37.9478904402228;3.086664;69;786.49092799317;98.2915904273498;382.373913094272;99.6559929437629;114.27715322699;340.369987055062;452.55325297672;572.232380452081;516.177981323473;510.659221493892;538.760499052464;504.328890281149
;;4;6;230;;;;14;;2025-06-26 12:35:12.000115;3.88835715836492;43.6081577970691;3.8883717;43.608144;31.3553826199741;31.46875;31.421875;37;37.9478904402228;2.829442;60;784.171791812395;94.7530076209316;384.523642185169;99.512469710406;116.155883330808;331.828727463332;451.705210063502;573.450082712958;515.260697329458;510.699040673876;540.409920311115;504.232232387889
;;4;6;231;;;;14;;2025-06-26 12:35:13.000097;3.88836492752207;43.6081572445705;3.8883791;43.6081436;31.4568551155871;31.4453125;31.4375;37;38.0852216372931;2.6751088;49;793.233260540159;92.3933704368318;372.980407772113;99.1096054446227;117.296405767966;325.665800054765;450.669832863815;574.484708529247;517.581857386145;509.513936529582;541.623837054967;504.008620291949
;;4;6;232;;;;14;;2025-06-26 12:35:14.000109;3.88837269667921;43.6081566920718;3.8883861;43.6081429;31.4568551155871;31.46875;31.515625;37;38.0852216372931;2.3664424;39;797.213451768571;93.1009124041691;363.606624735191;99.1577493140399;117.110592676472;324.577372381374;449.734345144896;575.930760242875;518.948574582908;508.695876255368;541.436102989171;504.106240367449
;;4;6;233;;;;14;;2025-06-26 12:35:15.000087;3.88838046583636;43.6081561395732;3.8883931;43.6081426;31.5156023498894;31.7109375;31.75;37;38.1176470588235;2.314998;37;800.202665353139;94.9629568413444;357.054881579266;100.126076951751;117.130771473738;323.954831594805;449.087146624343;577.291903986379;520.493544733463;508.224357901322;541.327873899969;504.657677637772
;;4;6;234;;;;14;;2025-06-26 12:35:16.000104;3.88838823499351;43.6081555870745;3.8884005;43.6081423;31.5156023498894;31.7109375;31.75;37;38.1176470588235;2.314998;32;798.269123586312;99.0584943364256;356.020119013801;100.550742215007;117.15767653676;329.782266114028;448.389458494255;579.107130890979;521.56569947168;508.310805565394;541.995309032721;505.236867611457
;;4;6;235;;;;14;;2025-06-26 12:35:17.000085;3.88839600415065;43.6081550345758;3.8884073;43.6081419;31.5796902418555;31.8046875;31.8203125;37;38.0947585259785;2.1092204;24;799.777654621322;100.13268359097;357.759624571756;100.314564742394;117.631037489299;325.127019301298;447.727620747929;580.055597575441;521.386676400944;507.897355902073;542.15942033261;505.418759392254
;;4;6;236;;;;14;;2025-06-26 12:35:18.00007;3.8884037733078;43.6081544820772;3.888414;43.6081416;31.5796902418555;31.859375;31.8828125;37;38.0947585259785;2.057776;25;798.279834542255;101.507610917999;359.158592004608;100.520765843483;118.13214428808;327.287575398394;447.591340773216;580.287227994643;521.758347869808;507.309237593479;542.939956474503;505.841270977539
;;4;6;237;;;;14;;2025-06-26 12:35:19.000112;3.88841154246495;43.6081539295785;3.8884282;43.608141;31.6384374761578;31.9609375;32.09375;37;38.0585183489738;2.057776;25;798.629440144234;103.625435486488;359.138431446365;100.984491227209;118.600880932913;332.297783648704;447.431139884865;580.172502003007;522.59270845306;507.140341918046;543.757228885041;506.263024003763
;;4;6;238;;;;14;;2025-06-26 12:35:20.000028;3.88841931162209;43.6081533770799;3.8884282;43.608141;31.6384374761578;31.984375;32.140625;37;38.0585183489738;1.9034428;25;799.197120809212;108.515375437185;358.677368244811;101.195688390218;119.044394081163;331.722782340381;447.279110988879;579.971868661633;524.089368958562;506.864740526437;544.229531061371;507.540654149813
